cid,month,spending,transaction
1170,7,85.46,20
1170,8,114.38,27
1170,9,128.87,23
1170,11,92.11,27
1171,1,118.12,23
1171,6,136.57,23
1171,9,129.86,25
1171,11,64.96,34
1172,2,62.43,22
1172,3,44.46,24
1172,5,43.30,18
1172,7,84.30,24
1172,8,36.42,16
1172,9,80.78,27
1172,11,53.10,20
1172,12,71.18,27
1173,1,68.06,28
1173,4,57.98,41
1173,6,77.37,21
1173,7,82.25,76
1173,8,41.11,46
1173,10,218.69,29
1173,11,56.81,32
1173,12,39.04,24
1174,1,102.11,27
1174,2,249.01,31
1174,3,67.06,40
1174,4,89.95,32
1174,5,99.94,33
1174,6,174.73,28
1174,7,148.72,33
1174,9,54.33,21
1174,11,166.36,35
1174,12,66.19,29
1175,2,89.20,21
1175,4,191.58,27
1175,5,83.21,34
1175,6,62.69,45
1175,7,93.91,21
1175,8,54.29,43
1175,10,176.45,52
1175,11,177.56,32
1175,12,302.62,36
1176,2,125.51,30
1176,8,58.57,17
1176,10,60.17,25
1177,2,228.76,39
1177,3,68.88,38
1177,4,88.45,28
1177,7,78.05,19
1177,8,346.48,30
1177,9,121.30,49
1177,11,70.98,24
1177,12,51.27,20
1178,1,69.58,23
1178,2,191.89,32
1178,5,92.52,45
1178,6,39.24,22
1178,8,79.02,24
1178,10,35.24,13
1178,11,39.35,14
1178,12,82.09,24
1179,1,122.78,41
1179,2,103.59,33
1179,8,110.55,27
1179,9,36.84,30
1179,11,110.28,29
1180,2,54.53,31
1180,4,63.30,27
1180,5,354.85,32
1180,7,75.53,23
1180,8,30.25,9
1180,9,45.53,29
1180,10,78.80,28
1180,11,36.84,25
1181,6,60.14,29
1181,7,211.25,32
1181,9,207.42,36
1181,10,66.04,38
1182,2,113.22,43
1182,3,151.10,24
1182,4,45.94,35
1182,5,72.86,21
1182,6,62.08,24
1182,8,137.99,26
1182,9,63.29,20
1182,10,98.77,25
1182,11,162.40,38
1183,1,40.61,20
1183,2,52.33,33
1183,3,91.90,22
1183,4,47.12,31
1183,6,41.77,25
1183,7,118.21,26
1183,9,41.02,32
1183,11,45.65,32
1183,12,105.41,42
1184,3,58.77,29
1184,4,148.12,26
1184,5,71.76,21
1184,6,197.48,39
1184,8,93.07,51
1184,9,40.16,24
1184,11,37.42,22
1184,12,78.39,21
1185,4,167.48,25
1185,5,123.84,29
1185,6,28.52,24
1185,7,71.12,20
1185,9,60.15,24
1185,12,115.28,35
1186,1,128.44,39
1186,2,306.77,30
1186,4,46.72,26
1186,6,33.23,26
1186,7,54.05,34
1186,8,251.85,41
1186,10,108.91,32
1186,12,47.25,28
1187,3,182.53,28
1187,6,41.70,20
1187,9,81.38,27
1187,10,136.22,44
1187,11,26.25,18
1188,2,179.95,27
1188,4,100.99,33
1188,6,69.92,35
1188,12,90.34,32
1189,1,97.51,31
1189,2,49.49,40
1189,3,40.16,43
1189,4,113.10,37
1189,5,57.73,17
1189,6,45.99,19
1189,9,61.15,29
1189,10,68.16,21
1189,11,269.95,40
1190,1,54.07,29
1190,2,91.58,30
1190,4,59.36,25
1190,5,190.03,31
1190,11,45.86,20
1190,12,63.56,39
1191,1,92.70,34
1191,2,47.87,22
1191,4,205.83,26
1191,5,111.28,28
1191,6,103.93,31
1191,9,86.53,44
1191,10,200.53,37
1191,12,147.67,34
1192,1,52.77,32
1192,3,38.01,27
1192,4,41.61,31
1192,5,41.38,29
1192,6,41.84,32
1192,9,121.49,27
1192,10,144.77,70
1192,11,116.02,24
1193,1,76.00,21
1193,4,70.67,38
1193,5,70.06,22
1193,8,80.90,54
1193,10,101.56,31
1193,12,116.55,34
1194,3,55.45,34
1194,6,66.68,32
1194,7,66.18,26
1194,8,50.85,23
1194,9,57.45,23
1195,1,489.86,53
1195,2,190.63,36
1195,5,38.85,22
1195,6,57.06,22
1195,8,272.57,30
1195,9,257.97,30
1195,10,44.55,22
1195,12,54.65,35
1196,1,76.95,30
1196,5,128.93,39
1196,7,56.51,27
1196,9,61.67,31
1196,11,70.48,36
1196,12,69.89,32
1197,1,90.97,31
1197,3,86.23,48
1197,4,58.89,18
1197,5,47.59,18
1197,6,65.29,19
1197,7,46.61,51
1197,8,104.34,29
1197,9,52.71,27
1197,10,183.33,28
1197,11,56.07,18
1197,12,120.79,30
1198,2,77.01,45
1198,5,85.81,28
1198,6,153.79,36
1198,8,97.88,32
1198,12,81.31,32
1199,1,45.33,18
1199,2,35.83,13
1199,3,103.14,22
1199,5,38.38,15
1199,6,236.47,32
1199,8,208.06,38
1199,10,213.78,47
1199,12,42.94,33
1200,1,46.72,36
1200,2,46.60,20
1200,3,57.46,35
1200,4,66.98,38
1200,6,42.65,27
1200,8,284.12,31
1200,10,50.23,22
1200,11,220.06,78
1201,3,44.61,15
1201,4,271.68,43
1201,6,60.68,26
1201,7,91.08,55
1201,8,238.95,27
1201,10,48.71,22
1201,11,93.62,30
1201,12,237.35,33
1202,3,49.63,17
1202,4,51.28,21
1202,5,55.72,30
1202,6,83.85,32
1202,7,51.50,18
1202,9,189.69,29
1202,12,69.49,22
1203,1,36.83,16
1203,2,68.35,31
1203,4,151.81,42
1203,6,82.75,26
1203,7,28.12,26
1203,8,55.93,23
1203,9,71.15,23
1203,12,110.43,27
1204,1,142.19,36
1204,2,77.50,22
1204,3,99.58,33
1204,4,85.69,26
1204,6,59.06,25
1204,7,58.96,23
1204,8,65.30,57
1204,9,310.19,39
1204,10,69.54,25
1204,11,58.21,28
1204,12,89.01,29
1205,1,82.84,35
1205,3,58.32,18
1205,4,89.70,25
1205,5,117.56,34
1205,6,74.92,33
1205,7,83.72,20
1205,8,70.94,32
1205,10,113.12,22
1205,11,200.53,41
1205,12,301.61,45
1206,2,59.04,17
1206,3,77.62,24
1206,4,28.48,32
1206,5,73.56,26
1206,6,213.18,29
1206,7,499.26,48
1206,8,50.29,26
1206,9,49.23,19
1206,11,48.28,21
1206,12,32.69,28
1207,1,75.71,65
1207,2,37.49,12
1207,3,130.70,24
1207,4,67.23,23
1207,6,105.92,36
1207,7,61.96,19
1207,8,38.47,41
1207,12,95.20,27
1208,1,74.23,21
1208,2,77.02,35
1208,4,51.83,19
1208,5,29.91,12
1208,6,61.86,19
1208,7,120.97,25
1208,8,43.58,41
1208,9,52.11,24
1208,10,388.04,36
1208,11,149.60,54
1208,12,223.57,34
1209,1,101.72,41
1209,2,32.22,21
1209,3,106.69,28
1209,6,93.78,42
1209,7,169.48,27
1209,8,85.50,22
1209,10,33.96,18
1209,11,54.27,26
1209,12,67.86,27
1210,2,233.47,33
1210,5,198.31,29
1210,7,130.20,29
1210,8,38.21,27
1210,9,40.08,16
1211,1,43.12,23
1211,2,80.87,30
1211,6,91.38,22
1211,7,78.08,27
1211,9,128.76,23
1211,10,215.01,27
1211,11,66.05,28
1211,12,42.17,23
1212,1,45.96,45
1212,2,110.30,46
1212,3,52.19,21
1212,7,48.23,31
1212,9,1203.23,40
1212,10,74.18,29
1212,11,76.20,28
1213,2,106.63,27
1213,4,64.20,30
1213,5,129.90,24
1213,7,99.77,29
1213,8,363.29,38
1213,9,74.93,20
1213,10,32.29,11
1213,11,79.88,23
1213,12,114.32,25
1214,1,65.90,21
1214,2,32.27,14
1214,4,82.83,25
1214,5,71.23,24
1214,6,47.81,21
1214,9,91.71,24
1214,11,177.98,35
1214,12,50.46,23
1215,1,67.36,28
1215,3,50.43,26
1215,4,381.50,33
1215,5,83.01,34
1215,6,90.09,22
1215,8,62.66,26
1215,9,72.04,33
1215,12,102.76,26
1216,2,67.97,21
1216,3,97.95,32
1216,4,45.95,28
1216,5,160.55,33
1216,10,135.72,27
1216,12,79.56,43
1217,1,66.60,22
1217,3,102.52,27
1217,4,64.44,58
1217,5,85.00,44
1217,6,56.94,26
1217,7,108.30,35
1217,10,83.44,23
1217,11,104.32,54
1218,2,312.87,28
1218,4,109.13,32
1218,6,43.30,20
1218,7,32.47,13
1219,1,222.57,27
1219,2,172.88,26
1219,5,46.67,29
1219,6,47.21,17
1219,7,77.33,27
1219,8,76.29,41
1219,10,141.25,34
1219,12,96.96,28
1220,1,52.33,21
1220,4,90.02,27
1220,5,76.58,27
1220,6,117.10,26
1220,7,97.68,27
1220,8,103.55,37
1220,9,198.65,34
1221,2,71.58,27
1221,3,70.85,36
1221,4,199.97,33
1221,7,71.04,31
1221,8,94.59,21
1221,9,71.30,19
1221,11,60.64,35
1221,12,87.31,26
1222,1,44.55,26
1222,2,74.73,43
1222,3,92.41,29
1222,4,136.95,28
1222,7,82.32,23
1223,1,44.20,22
1223,2,75.68,22
1223,5,55.34,29
1223,8,65.39,20
1223,9,80.87,27
1223,10,87.47,27
1223,11,41.78,37
1223,12,157.79,26
1224,3,80.82,44
1224,6,32.57,12
1224,7,34.87,63
1224,10,194.98,38
1225,1,85.11,31
1225,2,51.20,30
1225,4,49.61,40
1225,5,114.92,29
1225,6,45.50,31
1225,9,133.34,31
1225,10,49.52,27
1225,11,43.29,21
1225,12,42.87,17
1226,1,144.07,29
1226,2,49.03,16
1226,6,31.96,18
1226,8,80.43,29
1226,9,548.00,48
1226,12,80.24,37
1227,4,45.53,16
1227,5,52.41,45
1227,6,161.14,25
1227,8,61.03,19
1227,10,106.14,24
1227,11,31.57,20
1227,12,73.31,24
1228,1,79.56,26
1228,2,55.49,20
1228,3,32.62,11
1228,5,141.29,25
1228,9,61.10,18
1228,10,182.94,37
1228,11,70.03,28
1228,12,49.14,22
1229,1,53.37,16
1229,3,66.30,31
1229,6,100.86,39
1229,9,49.47,16
1229,10,111.91,29
1229,11,97.77,32
1230,2,29.31,9
1230,3,43.96,24
1230,5,141.25,31
1230,8,85.52,31
1230,10,127.02,50
1230,11,77.49,22
1230,12,68.83,43
1231,1,102.28,22
1231,2,106.35,46
1231,3,52.53,22
1231,4,92.14,29
1231,5,80.60,21
1231,7,114.86,41
1231,8,173.15,36
1231,9,33.36,12
1231,10,64.30,25
1231,11,77.11,24
1231,12,128.32,29
1232,2,62.78,35
1232,3,202.34,48
1232,6,92.47,25
1232,8,36.16,26
1232,9,65.95,22
1232,10,48.75,18
1232,11,106.46,27
1233,2,76.47,21
1233,9,111.29,36
1233,10,220.19,27
1233,11,46.96,23
1233,12,238.54,30
1234,4,59.40,29
1234,8,255.45,43
1234,10,143.43,26
1234,11,63.83,34
1235,1,59.06,28
1235,4,257.69,39
1235,7,55.88,17
1235,8,68.81,22
1235,9,88.43,30
1236,1,146.51,31
1236,3,52.23,38
1236,5,30.05,11
1236,6,185.69,30
1236,7,95.26,35
1236,12,125.36,35
1237,3,102.93,34
1237,4,184.58,25
1237,5,155.00,37
1237,10,63.05,31
1237,12,77.69,26
1238,2,66.74,24
1238,3,94.99,21
1238,4,57.24,21
1238,5,54.18,23
1238,6,184.32,29
1238,7,71.08,31
1238,8,127.79,27
1238,9,69.66,27
1238,10,112.17,37
1238,11,172.00,33
1238,12,158.96,33
1239,2,115.68,26
1239,3,240.13,29
1239,4,195.49,40
1239,5,90.58,37
1239,7,103.25,44
1239,8,36.96,13
1239,9,107.36,33
1239,11,223.83,26
1240,1,107.11,30
1240,9,78.91,26
1240,10,63.82,27
1240,12,101.97,32
1241,1,28.62,13
1241,2,78.08,51
1241,3,128.77,47
1241,4,66.17,26
1241,5,60.70,20
1241,6,49.22,47
1241,7,80.94,50
1241,8,299.73,29
1241,10,338.96,51
1241,11,34.81,12
1242,2,43.67,17
1242,4,43.51,19
1242,11,85.93,71
1242,12,82.30,33
1243,1,143.81,51
1243,2,47.43,20
1243,4,87.70,24
1243,5,33.13,31
1243,6,68.67,21
1243,7,41.40,42
1243,8,149.43,24
1243,9,143.79,72
1243,11,28.89,21
1243,12,126.01,35
1244,1,31.89,16
1244,2,129.97,26
1244,3,100.75,45
1244,4,42.03,35
1244,6,66.77,42
1244,7,96.85,35
1244,9,115.88,43
1244,10,39.71,20
1244,11,108.43,40
1244,12,57.63,26
1245,1,87.73,22
1245,7,53.53,21
1245,12,99.93,34
1246,3,103.92,22
1246,4,59.68,32
1246,7,158.80,30
1246,9,619.06,44
1246,12,72.48,27
1247,3,84.47,27
1247,6,40.47,26
1247,8,118.60,33
1247,10,67.29,44
1247,11,149.38,27
1247,12,43.48,17
1248,1,63.03,28
1248,2,63.49,31
1248,5,134.64,28
1248,6,41.09,36
1248,7,66.53,28
1248,8,49.25,35
1248,11,271.06,34
1249,1,130.58,24
1249,2,102.21,29
1249,5,73.00,19
1249,6,37.83,18
1249,7,79.72,30
1249,8,140.25,60
1249,11,76.94,22
1249,12,50.43,24
1250,2,71.40,31
1250,3,52.74,21
1250,5,103.30,25
1250,6,51.32,19
1250,7,66.17,28
1250,8,73.11,34
1250,10,194.26,64
1250,11,42.00,15
1250,12,58.95,31
1251,1,79.61,21
1251,2,100.28,27
1251,3,31.28,15
1251,5,154.79,31
1251,10,187.59,37
1251,12,88.08,32
1252,1,83.15,28
1252,4,111.44,27
1252,5,360.50,30
1252,6,148.73,35
1252,8,54.91,40
1252,10,113.23,23
1252,11,109.79,24
1253,2,55.88,32
1253,3,144.72,35
1253,4,153.82,48
1253,5,143.36,49
1253,6,82.40,32
1253,7,56.29,33
1253,8,119.75,36
1253,9,58.71,24
1253,11,114.45,27
1253,12,70.42,35
1254,2,243.67,41
1254,3,34.29,12
1254,4,167.50,27
1254,5,38.09,15
1254,7,36.89,15
1254,9,63.81,36
1254,11,135.72,29
1255,4,108.07,25
1255,5,164.64,31
1255,6,59.35,28
1255,10,52.43,19
1256,2,178.81,25
1256,3,29.38,8
1256,4,67.26,29
1256,5,265.86,35
1256,7,159.51,26
1256,10,75.48,31
1256,11,112.20,25
1256,12,100.58,47
1257,1,283.84,35
1257,3,51.06,25
1257,4,71.42,21
1257,5,282.41,38
1257,6,211.02,50
1257,10,62.76,21
1257,12,42.73,23
1258,3,63.55,27
1258,5,79.74,46
1258,6,44.34,32
1258,7,85.41,39
1258,8,155.62,25
1258,10,114.80,34
1258,11,115.13,23
1258,12,40.82,23
1259,1,86.50,34
1259,2,62.83,20
1259,3,39.39,32
1259,4,104.27,35
1259,7,63.26,26
1259,10,52.93,21
1259,11,80.59,25
1259,12,114.06,23
1260,1,50.54,31
1260,3,92.13,26
1260,5,177.12,41
1260,8,45.28,27
1260,9,53.90,18
1261,2,72.97,28
1261,3,93.91,38
1261,4,44.34,28
1261,5,65.64,26
1261,6,88.11,38
1261,7,54.00,24
1261,8,119.03,35
1261,9,40.54,20
1261,11,108.30,39
1262,1,33.23,19
1262,3,63.47,19
1262,4,113.33,25
1262,6,60.40,25
1262,7,160.99,26
1262,9,69.40,26
1262,11,94.32,24
1262,12,64.53,34
1263,1,43.09,14
1263,4,140.11,36
1263,5,82.23,31
1263,6,255.89,28
1263,8,97.57,43
1263,11,84.91,36
1263,12,65.86,26
1264,1,96.16,33
1264,3,58.46,22
1264,5,116.80,40
1264,6,47.96,20
1264,7,55.60,28
1264,8,107.54,39
1264,9,117.14,29
1264,10,63.60,23
1265,1,37.14,32
1265,3,105.63,31
1265,4,139.45,33
1265,5,110.34,24
1265,6,37.69,16
1265,7,113.28,31
1265,8,85.44,38
1265,9,27.73,8
1265,10,154.44,26
1265,12,182.25,27
1266,1,91.50,50
1266,2,158.10,41
1266,3,113.56,27
1266,4,169.15,33
1266,5,143.40,27
1266,6,88.47,25
1266,7,97.62,38
1266,8,52.08,18
1266,12,276.29,48
1267,3,80.52,25
1267,4,257.73,28
1267,6,147.63,30
1267,8,33.70,28
1267,10,37.48,21
1267,11,33.17,51
1268,1,142.71,28
1268,2,81.90,26
1268,4,75.76,29
1268,5,40.61,19
1268,6,28.71,12
1268,7,65.64,23
1268,8,89.90,49
1268,9,117.56,36
1268,10,98.82,38
1268,11,99.29,27
1269,4,53.69,23
1269,5,743.88,93
1269,6,42.68,20
1269,7,109.28,34
1269,8,101.89,25
1269,9,43.83,25
1269,10,44.20,23
1269,11,71.33,22
1269,12,68.92,45
1270,1,52.15,26
1270,3,165.65,27
1270,4,155.72,27
1270,5,284.71,33
1270,6,64.52,20
1270,7,79.32,24
1270,9,92.85,30
1270,10,146.35,26
1270,11,37.06,21
1271,2,55.99,21
1271,3,41.48,25
1271,4,58.35,21
1271,6,44.24,15
1271,7,32.65,11
1271,9,392.50,42
1271,10,98.27,32
1272,1,324.78,47
1272,2,124.96,28
1272,3,182.95,31
1272,4,76.77,26
1272,6,102.34,40
1272,7,316.71,29
1272,10,43.94,15
1272,11,113.25,28
1272,12,84.05,24
1273,1,64.13,35
1273,2,144.83,33
1273,3,51.38,22
1273,4,91.79,32
1273,5,114.67,29
1273,9,182.34,57
1273,10,60.60,39
1274,1,29.38,11
1274,2,46.31,18
1274,4,128.60,27
1274,7,55.94,28
1274,9,88.41,28
1274,10,524.26,39
1274,11,70.44,24
1275,1,165.16,27
1275,2,36.37,34
1275,4,107.81,31
1275,5,243.33,31
1275,6,53.56,24
1275,8,110.88,38
1275,10,96.24,26
1275,11,248.91,30
1276,1,76.67,21
1276,3,117.43,32
1276,4,78.72,21
1276,5,97.23,26
1276,7,128.68,25
1276,9,63.36,29
1276,11,84.11,26
1276,12,68.50,26
1277,1,61.71,20
1277,2,128.74,33
1277,3,61.39,35
1277,4,55.99,21
1277,6,44.07,31
1277,7,32.93,17
1277,8,285.30,36
1277,9,225.48,33
1277,11,67.23,22
1278,1,101.04,32
1278,2,156.05,26
1278,3,143.76,47
1278,4,101.16,38
1278,5,149.12,26
1278,7,59.39,22
1278,8,46.60,22
1278,9,84.17,45
1278,10,45.18,16
1278,11,190.99,32
1278,12,32.83,17
1279,2,186.19,30
1279,4,35.63,14
1279,5,132.94,32
1279,7,139.17,28
1279,9,72.83,35
1279,11,66.48,21
1279,12,40.93,25
1280,3,65.83,22
1280,4,62.58,29
1280,5,59.85,53
1280,6,142.94,29
1280,10,570.92,38
1280,11,66.30,34
1281,2,195.02,31
1281,3,55.59,26
1281,5,59.65,27
1281,6,432.06,37
1281,7,571.08,36
1281,8,83.74,21
1281,9,52.97,19
1281,10,139.86,29
1281,12,57.16,24
1282,4,281.79,35
1282,5,118.99,36
1282,7,136.01,26
1282,8,29.56,38
1282,9,86.79,29
1282,11,115.08,36
1282,12,122.91,29
1283,1,157.23,37
1283,2,457.15,32
1283,3,76.26,26
1283,4,45.48,28
1283,5,94.16,32
1283,7,98.27,28
1283,9,86.99,23
1283,10,101.27,32
1283,11,103.80,34
1283,12,31.89,15
1284,1,63.26,46
1284,2,78.86,41
1284,3,44.91,25
1284,4,220.54,45
1284,5,110.55,27
1284,8,34.38,16
1284,9,89.47,32
1284,10,57.74,19
1284,12,41.19,16
1285,1,53.16,19
1285,5,72.41,32
1285,6,117.75,22
1285,8,48.02,23
1285,9,104.83,30
1285,10,59.55,27
1285,11,46.00,35
1285,12,85.69,23
1286,1,95.25,54
1286,2,120.51,24
1286,3,82.63,26
1286,4,66.44,21
1286,8,38.30,19
1286,9,78.64,43
1286,12,44.68,19
1287,1,249.93,32
1287,5,84.82,39
1287,8,46.98,20
1287,9,79.04,26
1287,10,183.91,29
1288,1,64.92,45
1288,3,47.80,15
1288,5,162.59,35
1288,6,79.90,38
1288,7,140.45,30
1288,8,77.25,36
1288,9,112.27,28
1288,10,63.47,23
1288,12,73.62,20
1289,1,129.23,39
1289,4,53.34,33
1289,5,98.12,29
1289,6,40.22,22
1289,7,140.38,24
1289,8,65.64,30
1289,10,60.34,22
1289,11,59.08,36
1289,12,96.00,35
1290,2,63.24,21
1290,3,338.69,48
1290,4,50.71,29
1290,5,50.91,37
1290,8,204.03,32
1290,9,113.95,28
1290,10,106.52,38
1290,11,102.18,35
1290,12,68.74,25
1291,1,161.67,30
1291,4,138.54,55
1291,5,88.96,43
1291,8,65.64,34
1291,10,91.93,25
1291,11,48.89,20
1291,12,100.94,30
1292,1,60.34,61
1292,2,59.52,42
1292,4,49.13,23
1292,5,65.33,19
1292,6,129.49,43
1292,10,116.31,42
1292,12,44.12,28
1293,1,48.60,16
1293,3,102.08,30
1293,4,84.07,23
1293,5,150.89,29
1293,6,31.44,11
1293,7,43.03,21
1293,8,67.25,30
1293,12,81.82,35
1294,2,54.63,17
1294,3,81.23,35
1294,4,111.27,37
1294,5,105.34,28
1294,7,49.85,18
1294,11,212.83,50
1294,12,186.22,26
1295,2,80.16,35
1295,3,79.05,20
1295,4,67.54,25
1295,5,67.52,35
1295,6,447.18,34
1295,9,103.26,31
1295,10,82.28,20
1295,11,59.93,21
1295,12,112.00,34
1296,1,66.80,18
1296,3,68.60,29
1296,4,92.32,26
1296,6,69.68,33
1296,7,80.71,20
1296,9,50.88,28
1296,11,75.61,32
1296,12,102.50,28
1297,2,58.64,29
1297,3,42.94,20
1297,4,519.04,41
1297,6,63.25,57
1297,9,93.83,32
1297,10,90.66,25
1297,11,36.74,15
1298,1,196.82,34
1298,2,62.35,25
1298,3,98.09,31
1298,5,83.54,25
1298,7,52.57,26
1298,8,38.35,16
1298,10,53.95,21
1298,11,42.50,46
1298,12,73.46,29
1299,3,183.46,31
1299,4,49.73,27
1299,5,112.74,28
1299,6,44.93,16
1299,8,92.54,28
1299,9,68.06,45
1299,10,36.90,24
1299,11,141.53,25
1300,1,262.54,33
1300,2,108.26,37
1300,3,90.17,30
1300,4,58.23,37
1300,5,209.03,29
1300,6,156.68,31
1300,7,67.64,28
1300,8,33.17,28
1300,9,59.46,31
1300,12,85.50,20
1301,2,96.05,39
1301,3,84.54,27
1301,4,53.23,17
1301,6,125.45,41
1301,7,49.48,17
1301,9,80.71,28
1301,10,73.00,27
1302,1,61.32,38
1302,3,121.85,35
1302,5,57.55,20
1302,9,87.55,42
1303,1,174.99,25
1303,2,156.63,32
1303,3,118.25,25
1303,6,148.87,50
1303,7,49.71,21
1303,8,51.88,27
1303,10,48.39,27
1304,2,66.96,34
1304,3,71.53,34
1304,4,115.84,36
1304,5,42.05,16
1304,6,70.93,25
1304,7,71.98,33
1304,8,98.76,28
1304,9,39.56,17
1304,10,168.73,27
1304,12,387.56,34
1305,2,66.33,26
1305,3,68.91,34
1305,4,159.36,27
1305,5,62.84,20
1305,6,141.06,42
1305,7,269.09,34
1305,10,118.80,39
1306,1,110.25,27
1306,2,37.16,12
1306,3,71.07,21
1306,4,113.01,47
1306,6,66.82,36
1306,9,51.60,25
1306,10,141.37,31
1307,1,243.17,31
1307,3,96.07,21
1307,5,42.37,17
1307,7,102.87,21
1307,8,64.35,29
1307,12,59.10,22
1308,1,73.78,29
1308,5,59.92,25
1308,6,63.21,30
1308,7,158.78,30
1308,8,66.78,22
1308,9,129.39,30
1308,11,53.28,33
1309,2,63.57,24
1309,3,64.59,20
1309,4,47.68,16
1309,5,65.21,24
1309,6,38.80,35
1309,8,64.48,24
1309,9,77.74,22
1309,10,83.34,28
1309,11,123.85,35
1309,12,445.94,37
1310,2,219.11,35
1310,3,61.84,40
1310,4,62.07,24
1310,7,71.27,27
1310,10,147.26,24
1310,11,185.05,27
1310,12,66.25,21
1311,2,41.86,21
1311,5,71.18,21
1311,7,114.95,23
1311,8,97.52,21
1311,10,123.74,23
1311,12,56.41,22
1312,2,165.18,32
1312,3,181.83,33
1312,4,152.45,58
1312,5,38.33,18
1312,6,42.27,43
1312,7,64.89,26
1312,11,33.12,12
1312,12,81.05,25
1313,2,97.04,33
1313,5,112.75,30
1313,6,122.48,24
1313,7,57.72,29
1313,8,71.94,25
1313,9,97.39,44
1313,12,114.41,28
1314,1,288.60,46
1314,2,41.40,18
1314,3,56.62,22
1314,4,131.02,44
1314,5,315.04,49
1314,6,126.05,26
1314,9,578.03,38
1314,10,167.90,32
1314,12,61.43,26
1315,1,39.72,16
1315,4,44.19,20
1315,5,31.37,16
1315,6,75.01,35
1315,7,75.38,57
1315,8,84.80,33
1315,9,83.21,48
1315,10,51.09,29
1315,11,65.19,26
1315,12,45.07,16
1316,1,43.42,23
1316,6,130.46,35
1316,7,98.99,39
1316,8,45.88,18
1317,1,67.98,24
1317,2,35.37,23
1317,3,43.83,14
1317,5,36.08,21
1317,6,60.20,26
1317,11,197.53,34
1318,2,303.27,50
1318,3,30.63,9
1318,5,56.14,23
1318,6,59.08,24
1318,7,47.62,22
1318,8,54.35,25
1318,10,37.03,17
1318,12,58.04,20
1319,1,94.04,35
1319,3,81.87,34
1319,4,135.35,34
1319,5,280.38,29
1319,6,80.55,40
1319,7,56.92,24
1319,9,150.14,28
1319,10,54.41,24
1319,11,41.98,39
1319,12,110.24,30
1320,3,143.84,24
1320,5,69.24,28
1320,8,89.96,23
1320,9,33.60,11
1320,12,72.83,28
1321,2,110.26,26
1321,4,176.53,37
1321,7,67.98,31
1321,8,40.91,36
1322,1,148.15,32
1322,2,72.52,27
1322,3,207.16,27
1322,4,230.43,37
1322,6,131.22,25
1322,7,109.50,36
1322,8,81.80,25
1322,9,223.87,30
1322,11,126.57,25
1322,12,112.36,26
1323,3,128.64,35
1323,5,188.90,31
1323,7,77.43,30
1323,9,94.53,38
1323,11,120.82,29
1323,12,46.59,27
1324,1,113.21,25
1324,2,49.15,25
1324,4,35.28,19
1324,5,66.89,26
1324,6,59.90,19
1324,7,169.64,31
1324,8,49.47,18
1324,9,50.93,34
1324,11,69.88,35
1325,1,59.60,22
1325,5,50.14,21
1325,10,148.28,31
1325,11,44.60,27
1325,12,50.72,29
1326,1,59.66,40
1326,2,114.53,31
1326,4,72.26,39
1326,5,65.31,20
1326,6,56.14,22
1326,7,68.86,31
1326,8,69.35,27
1326,9,58.49,17
1326,10,71.10,19
1326,11,140.26,26
1326,12,88.49,20
1327,2,96.42,31
1327,3,62.91,25
1327,5,59.01,28
1327,6,348.76,30
1328,1,56.43,29
1328,2,377.80,32
1328,3,114.20,33
1328,4,72.82,25
1328,7,44.12,18
1328,8,226.19,28
1328,10,363.59,29
1328,11,79.25,24
1328,12,155.17,35
1329,1,129.65,38
1329,2,86.41,26
1329,3,58.75,22
1329,8,55.64,20
1329,9,102.67,43
1329,11,127.77,34
1330,1,56.77,28
1330,6,59.57,71
1330,7,104.47,47
1330,8,61.85,20
1330,9,83.57,37
1330,11,37.91,15
1331,2,65.36,23
1331,6,191.26,28
1331,8,53.92,18
1331,9,102.72,27
1331,10,265.54,38
1331,11,84.76,36
1331,12,46.61,34
1332,2,94.19,31
1332,3,44.17,15
1332,5,109.36,27
1332,6,150.07,38
1332,7,83.54,25
1332,8,46.24,20
1332,9,43.80,14
1332,11,166.19,28
1333,1,144.50,25
1333,3,66.33,19
1333,4,42.43,16
1333,8,80.78,25
1333,9,126.03,35
1333,10,51.35,22
1333,11,132.32,35
1333,12,37.44,15
1334,3,49.48,20
1334,4,208.24,31
1334,6,625.29,41
1334,7,94.72,21
1334,10,91.27,23
1335,2,34.52,16
1335,3,94.48,27
1335,4,47.96,19
1335,5,50.20,21
1335,8,120.91,31
1335,9,60.16,22
1335,10,63.81,28
1335,11,105.81,31
1335,12,104.84,29
1336,2,74.78,58
1336,3,383.40,51
1336,4,45.80,20
1336,5,67.64,26
1336,7,35.92,41
1336,8,67.61,21
1336,9,52.37,33
1336,10,47.90,15
1337,2,92.48,30
1337,3,76.22,36
1337,4,58.68,27
1337,9,41.41,17
1337,11,107.97,23
1338,1,115.53,37
1338,5,37.27,17
1338,7,61.03,23
1338,10,300.65,31
1338,11,56.54,25
1338,12,94.31,34
1339,1,55.30,31
1339,2,60.47,26
1339,3,109.56,34
1339,5,134.42,40
1339,7,103.69,37
1339,8,103.81,26
1339,9,37.68,23
1339,10,61.99,37
1339,11,40.22,15
1339,12,77.31,49
1340,1,33.25,11
1340,2,62.59,50
1340,3,61.06,21
1340,4,35.25,24
1340,5,74.60,28
1340,6,65.55,32
1340,7,42.40,26
1340,8,32.89,32
1340,9,43.69,54
1340,12,40.24,21
1341,1,75.45,33
1341,4,45.43,16
